time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
8245050140,5656462326,2516704809,3139437435,16417304,0,22,tree_mutable.jl,16,16,1.12.0-DEV.153
8059569079,5538514172,2443306873,3094931494,3599783,0,21,tree_mutable.jl,16,16,1.12.0-DEV.153
7288231280,4833703401,2373035422,2460321697,12658409,0,20,tree_mutable.jl,16,16,1.12.0-DEV.153
8232951611,5672961126,2557594950,3114932054,3669781,0,23,tree_mutable.jl,16,16,1.12.0-DEV.153
8144565632,5566691627,2402911486,3163439018,6290686,0,21,tree_mutable.jl,16,16,1.12.0-DEV.153
7966857017,5577409687,2480799928,3096206357,5931040,0,22,tree_mutable.jl,16,16,1.12.0-DEV.153
6934591054,4491939346,2315072716,2176479188,7522714,0,19,tree_mutable.jl,16,16,1.12.0-DEV.153
8196988397,5664478697,2530260735,3133898241,3539858,0,21,tree_mutable.jl,16,16,1.12.0-DEV.153
7538965627,5082505540,2487546091,2594652848,20119354,0,21,tree_mutable.jl,16,16,1.12.0-DEV.153
7320482511,4918783752,2477519975,2440955176,8827891,0,20,tree_mutable.jl,16,16,1.12.0-DEV.153
7758197297,5258495425,2510432849,2747768094,11086184,0,22,tree_mutable.jl,16,16,1.12.0-DEV.153
7934311231,5542668427,2555139144,2987133602,8682848,0,22,tree_mutable.jl,16,16,1.12.0-DEV.153
