time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
5004741263,553606894,521119458,32370116,34120,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5015545383,559628998,526131240,33322278,37880,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5013749228,563336697,531549862,31643675,33400,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5005948776,554812606,523105691,31537874,35080,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
4996018195,547549400,516449445,30929595,36200,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5017713606,557284190,523636708,33500322,39320,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5001297722,550593102,519288667,31181755,35000,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5007458571,555947804,524430008,31376876,35880,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5087708519,562173188,530797590,31267478,41440,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5069116182,560297071,528300071,31839399,40360,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5059627544,565102490,532616289,32299121,40240,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5058817523,557590318,526550960,30920637,33920,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5034984363,552558151,521155792,31226359,36120,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5027137961,562288221,530510661,31650758,34880,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5025452772,560079503,528421102,31450761,37960,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5079619243,554338295,522242052,31952523,35720,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5068372466,554187939,523575381,30492397,35601,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5061235296,556993033,525255951,31567602,37560,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
5062697147,560779528,529708447,30993601,36000,0,1,TimeZones.jl,1,4,1.12.0-DEV.153
4983799028,510537201,478065677,32318564,42000,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4992157612,515485659,481807891,33457846,38720,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5052428411,512970857,476593202,36204415,42000,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5043396867,521633684,487991436,33466127,36080,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5032571357,536175646,499566030,36402215,37600,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5037198524,513391293,481083833,32143979,54040,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5022630055,515266150,484308255,30766255,39720,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4994947939,509486227,475786800,33441706,37400,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4990709536,525408987,491713803,33446222,39840,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5036926100,521025556,488798183,32025612,36040,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4989292300,510587857,477329762,33017653,37760,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4976092545,506492475,471325172,34940023,37480,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5081310852,541443973,505487350,35656383,43920,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5026007307,505968033,473357749,32385403,37640,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5341048906,512347667,477847575,34244850,44641,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5021132365,521978719,485270139,36444099,41000,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5010769342,511045431,477510910,33312761,40280,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5010823507,517644110,485651317,31780071,54320,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5007701507,530103858,494577570,35276526,43120,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5001033822,518493932,485599060,32656791,43160,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4993880269,519575269,484599947,34691040,44360,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4991958709,512731088,477837450,34595678,44601,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4996509350,520885060,488277714,32407545,43720,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4996362542,524408449,489398374,34732674,42360,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
4998008631,509798161,476684414,32962066,43960,0,1,TimeZones.jl,1,8,1.12.0-DEV.153
5076520502,546289855,503893071,41853061,47160,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5009489784,517994069,482207596,35387992,47600,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4992732458,509675131,471828889,37405720,47960,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4976673268,507761022,473506797,33788863,44000,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5009268010,515382673,478229559,36746273,38681,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5060370715,521682842,482398559,38862161,44080,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5054533628,520539857,481441976,38711479,42280,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4990167151,513358770,474239970,38578597,40160,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4997988258,506301244,470144179,35764344,40080,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4995735091,518220157,478499278,39159957,39800,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5040169757,514130045,477030458,36718186,39480,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4962580386,507802044,468557290,38765391,41840,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4963538814,510659522,471362648,38809352,40880,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4959602748,505697770,468554825,36767304,38560,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4962948076,497773366,460356102,36910383,39040,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4950990189,485427306,451822176,33267608,43800,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4952058279,494839890,457182507,37189341,40241,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
4971522242,507640688,471760192,35382654,43921,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
