time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
4414312374,1709291955,1195170443,513157412,364431776,0,15,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4241338542,1761035056,1238491906,521741259,24123101,0,16,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4339440214,1835804055,1311022997,524214527,283824924,0,15,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4486882563,1752503961,1252729039,499263269,89327756,0,14,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4267871253,1877549773,1333690587,543286607,25953883,0,14,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4323962037,1874243434,1339054781,534547018,47568967,0,17,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4375224992,1975594762,1400955354,573987660,36311331,0,17,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4451083893,1925100691,1379443333,544506168,31630510,0,17,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4273620124,1801207172,1284572269,515948281,63657630,0,15,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4228160220,1803527206,1307249382,495266390,34883983,0,14,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4475907693,1884130610,1332092334,551314666,39248979,0,17,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4203521331,1861099919,1295269606,565226614,33183229,0,16,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4251075035,1763755838,1235782807,527206381,37340516,0,15,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4197030072,1910903199,1350148230,560227830,37221558,0,16,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4406049683,1837759216,1295247273,541988477,15927099,0,16,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
4328573844,1825871975,1283062890,541779389,34694016,0,16,tree_immutable.jl,16,"16,1",1.12.0-DEV.153
7056315344,3225977555,2299794390,925579750,65850664,0,18,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7322860295,3437622399,2389783790,1047000578,65535072,0,24,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7407601077,3219753559,2271138563,947921031,124823317,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7046503711,3399743159,2358780604,1040250788,86531610,0,23,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7326582879,3303966109,2348821665,954360061,77773998,0,19,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7186058111,3493617436,2446527697,1046144563,89568222,0,24,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7579257296,3207301820,2209861918,996708491,178090087,0,22,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7170856504,3238229091,2289375709,948208695,68666338,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7166011497,3235686453,2290638821,944371696,59686822,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7521057193,3518207196,2476622692,1040832931,65665138,0,23,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7492179270,3254205578,2278219178,975199464,211717741,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6991203893,3226231190,2260588755,964831835,57538153,0,19,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7111000849,3174456917,2220299060,953445475,53333697,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7030344473,3419023576,2399970521,1018352463,70550964,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7175049068,3246077282,2269674540,975667044,83647193,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7181938471,3287081277,2319753664,966588911,51944110,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7225798099,3190669526,2221458927,968538696,45981012,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7338740071,3525856163,2471231411,1053707159,306126049,0,24,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7215959618,3341899961,2345818671,995293339,47724912,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
7225348768,3264395476,2312900386,950877546,24325209,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
