time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
2116268120199,104290585829,101188566050,3101955019,412563,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2619584038097,121030428016,117703093713,3327255462,417442,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2891292408189,128960938802,125556296451,3404564711,471241,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2914268444930,86007122692,84485219743,1521847268,306682,0,5,rb_tree.jl,1,4,1.12.0-DEV.153
2171025197568,104961849613,101923280122,3038502611,424680,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2105123303168,114209336536,111020703736,3188559079,417201,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2631200695285,122300767897,119028277678,3272411459,458160,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2868425669246,83669155936,82174031316,1495074700,296881,0,5,rb_tree.jl,1,4,1.12.0-DEV.153
2577996635766,82745167490,81252945749,1492168381,280960,0,5,rb_tree.jl,1,4,1.12.0-DEV.153
2089905383371,103544847975,100466029147,3078754548,396600,0,6,rb_tree.jl,1,4,1.12.0-DEV.153
2173036901432,47346118441,46193816666,1152247815,287442,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
2864137604693,57136141487,54705504397,2430570768,335322,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
2493253085694,56011123664,53633175890,2377880894,309402,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
2861782292762,57415925808,54797234798,2618623729,338601,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
2475699325167,56009904053,53660113023,2349723829,327522,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
3083602122198,61094798317,58378917670,2715813807,313002,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
3046330377389,82469018610,78986317521,3482612088,595641,0,7,rb_tree.jl,1,8,1.12.0-DEV.153
2859674119514,59908427423,57259051075,2649311268,318240,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
3006136805063,59037754372,56530412052,2507269360,339161,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
2763202516595,56559926896,54230925763,2328933413,314681,0,5,rb_tree.jl,1,8,1.12.0-DEV.153
2483272429126,50221883848,47446824765,2774987803,355684,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
3022442346502,48454648147,45788575265,2666000402,351441,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
2511586410956,50537035939,47937796832,2599165387,310920,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
2716347039257,43499119648,42342522205,1156539443,301003,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
2861828205340,56134211898,53121841369,3012289608,426843,0,6,rb_tree.jl,1,16,1.12.0-DEV.153
2849560358726,50830710391,47951985536,2878648415,309604,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
3240408437128,50822274759,47954243086,2867951032,339083,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
2637592883692,45884620233,43271366083,2613179310,342322,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
2584406387810,47823049334,45226280001,2596700572,325320,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
2522889608165,44809725996,43564851444,1244819752,303922,0,5,rb_tree.jl,1,16,1.12.0-DEV.153
